nombre,valor_agua1,valor_chorro1,valor_fondo1,valor_agua2,valor_chorro2,valor_fondo2,hora,minuto,mes,dia,deteccion_red1,deteccion_red2
facsa_2023-02-08_23-12-12.jpg,165,62,137,129,60,122,23,12,2,8,4,4
facsa_2023-02-09_12-19-24.jpg,167,32,201,82,33,228,12,19,2,9,4,4
facsa_2023-02-09_12-24-25.jpg,163,36,198,90,40,232,12,24,2,9,4,4
facsa_2023-02-09_12-29-27.jpg,157,32,195,94,38,233,12,29,2,9,4,4
facsa_2023-02-09_12-34-28.jpg,174,39,201,91,44,228,12,34,2,9,4,4
facsa_2023-02-09_12-39-30.jpg,169,33,199,80,32,222,12,39,2,9,4,4
facsa_2023-02-09_12-44-31.jpg,160,32,201,94,36,226,12,44,2,9,4,4
facsa_2023-02-09_12-49-32.jpg,174,35,203,80,31,221,12,49,2,9,4,4
facsa_2023-02-09_12-54-34.jpg,198,43,215,83,31,232,12,54,2,9,4,4
facsa_2023-02-09_12-59-35.jpg,194,36,228,73,27,231,12,59,2,9,4,4
facsa_2023-02-09_13-04-36.jpg,202,38,231,76,29,234,13,4,2,9,4,4
facsa_2023-02-09_13-09-38.jpg,209,35,231,70,24,229,13,9,2,9,4,4
facsa_2023-02-09_13-14-39.jpg,199,36,222,83,30,232,13,14,2,9,4,4
facsa_2023-02-09_13-19-41.jpg,208,37,228,77,27,231,13,19,2,9,4,4
facsa_2023-02-09_13-24-42.jpg,198,36,228,77,27,231,13,24,2,9,4,4
facsa_2023-02-09_13-29-43.jpg,197,37,226,82,30,230,13,29,2,9,4,4
facsa_2023-02-09_13-34-45.jpg,202,35,234,79,29,234,13,34,2,9,4,4
facsa_2023-02-09_13-39-46.jpg,211,37,237,73,28,230,13,39,2,9,4,4
facsa_2023-02-09_13-44-47.jpg,203,27,234,71,24,230,13,44,2,9,4,4
facsa_2023-02-09_13-49-49.jpg,208,35,243,75,26,238,13,49,2,9,4,4
facsa_2023-02-09_13-54-50.jpg,143,25,255,49,20,175,13,54,2,9,4,4
facsa_2023-02-09_13-59-52.jpg,180,38,209,89,33,225,13,59,2,9,4,4
facsa_2023-02-09_14-04-53.jpg,204,40,218,92,32,233,14,4,2,9,4,4
facsa_2023-02-09_14-09-54.jpg,194,37,211,87,32,230,14,9,2,9,4,4
facsa_2023-02-09_14-14-56.jpg,191,35,231,78,30,233,14,14,2,9,4,4
facsa_2023-02-09_14-19-57.jpg,193,28,237,74,25,236,14,19,2,9,4,4
facsa_2023-02-09_14-24-59.jpg,195,29,233,71,24,235,14,24,2,9,4,4
facsa_2023-02-09_14-30-00.jpg,196,30,231,79,26,237,14,30,2,9,4,4
facsa_2023-02-09_14-35-01.jpg,174,32,219,83,31,233,14,35,2,9,4,4
facsa_2023-02-09_14-40-03.jpg,193,36,235,81,29,240,14,40,2,9,4,4
facsa_2023-02-09_14-45-04.jpg,201,33,229,86,30,236,14,45,2,9,4,4
facsa_2023-02-09_14-50-06.jpg,199,31,224,79,25,232,14,50,2,9,4,4
facsa_2023-02-09_14-55-07.jpg,188,31,216,92,29,237,14,55,2,9,4,4
facsa_2023-02-09_15-00-08.jpg,193,36,223,75,26,233,15,0,2,9,4,4
facsa_2023-02-09_15-05-10.jpg,190,34,231,78,29,236,15,5,2,9,4,4
facsa_2023-02-09_15-10-11.jpg,202,32,233,82,26,241,15,10,2,9,4,4
facsa_2023-02-09_15-15-12.jpg,185,31,216,77,27,231,15,15,2,9,4,4
facsa_2023-02-09_15-20-14.jpg,193,35,223,85,29,239,15,20,2,9,4,4
facsa_2023-02-09_15-25-15.jpg,193,33,228,89,30,239,15,25,2,9,4,4
facsa_2023-02-09_15-30-17.jpg,180,32,222,88,28,236,15,30,2,9,4,4
facsa_2023-02-09_15-35-18.jpg,182,32,220,79,29,234,15,35,2,9,4,4
facsa_2023-02-09_15-40-19.jpg,180,33,222,81,29,237,15,40,2,9,4,4
facsa_2023-02-09_15-45-21.jpg,180,31,224,80,28,236,15,45,2,9,4,4
facsa_2023-02-09_15-50-22.jpg,179,33,222,83,30,237,15,50,2,9,4,4
facsa_2023-02-09_15-55-23.jpg,177,30,220,80,27,235,15,55,2,9,4,4
facsa_2023-02-09_16-00-25.jpg,179,30,217,79,26,236,16,0,2,9,4,4
facsa_2023-02-09_16-05-26.jpg,179,31,204,87,29,228,16,5,2,9,4,4
facsa_2023-02-09_16-10-27.jpg,175,32,209,97,31,236,16,10,2,9,4,4
facsa_2023-02-09_16-15-29.jpg,182,31,211,82,29,230,16,15,2,9,4,4
facsa_2023-02-09_16-20-30.jpg,170,33,210,81,31,231,16,20,2,9,4,4
facsa_2023-02-09_16-25-32.jpg,170,34,208,82,32,227,16,25,2,9,4,4
facsa_2023-02-09_16-30-33.jpg,173,31,207,84,29,225,16,30,2,9,4,4
facsa_2023-02-09_16-35-34.jpg,176,32,210,90,31,235,16,35,2,9,4,4
facsa_2023-02-09_16-55-25.jpg,170,41,195,88,37,207,16,55,2,9,4,4
facsa_2023-02-09_17-00-26.jpg,162,38,188,86,36,205,17,0,2,9,4,4
facsa_2023-02-09_17-05-27.jpg,161,40,189,89,40,215,17,5,2,9,4,4
facsa_2023-02-09_17-10-29.jpg,153,42,180,84,41,217,17,10,2,9,4,4
facsa_2023-02-10_08-37-16.jpg,172,45,145,88,40,182,8,37,2,10,4,4
facsa_2023-02-10_08-42-18.jpg,169,44,143,86,39,179,8,42,2,10,4,4
facsa_2023-02-10_08-47-20.jpg,167,43,140,84,38,176,8,47,2,10,4,4
facsa_2023-02-10_08-52-21.jpg,179,50,146,75,40,168,8,52,2,10,4,4
facsa_2023-02-10_08-57-23.jpg,182,51,148,77,41,171,8,57,2,10,4,4
facsa_2023-02-10_09-02-24.jpg,173,45,143,87,40,178,9,2,2,10,4,4
facsa_2023-02-10_09-07-25.jpg,167,42,138,82,37,173,9,7,2,10,4,4
facsa_2023-02-10_09-12-27.jpg,167,42,137,81,37,171,9,12,2,10,4,4
facsa_2023-02-10_09-17-28.jpg,171,43,140,84,38,173,9,17,2,10,4,4
facsa_2023-02-10_09-22-29.jpg,171,44,141,84,38,174,9,22,2,10,4,4
facsa_2023-02-10_09-27-31.jpg,173,44,141,84,38,174,9,27,2,10,4,4
facsa_2023-02-10_09-32-32.jpg,174,45,142,85,38,175,9,32,2,10,4,4
facsa_2023-02-10_09-37-34.jpg,176,45,143,85,39,175,9,37,2,10,4,4
facsa_2023-02-10_09-42-35.jpg,176,45,144,85,39,175,9,42,2,10,4,4
facsa_2023-02-10_09-47-36.jpg,176,44,143,84,38,173,9,47,2,10,4,4
facsa_2023-02-10_09-52-38.jpg,177,45,144,85,38,175,9,52,2,10,4,4
facsa_2023-02-10_09-57-39.jpg,176,44,142,83,37,172,9,57,2,10,4,4
facsa_2023-02-10_10-02-41.jpg,177,44,143,83,37,173,10,2,2,10,4,4
facsa_2023-02-10_10-07-42.jpg,179,45,145,84,38,174,10,7,2,10,4,4
facsa_2023-02-10_10-12-43.jpg,177,44,142,82,37,170,10,12,2,10,4,4
facsa_2023-02-10_10-17-45.jpg,178,44,144,82,37,171,10,17,2,10,4,4
facsa_2023-02-10_10-22-46.jpg,178,45,145,83,37,172,10,22,2,10,4,4
facsa_2023-02-10_10-27-47.jpg,178,44,143,81,36,169,10,27,2,10,4,4
facsa_2023-02-10_10-32-49.jpg,177,44,144,80,36,169,10,32,2,10,4,4
facsa_2023-02-10_10-37-50.jpg,178,44,146,81,36,170,10,37,2,10,4,4
facsa_2023-02-10_10-42-52.jpg,177,43,150,79,35,169,10,42,2,10,4,4
facsa_2023-02-10_10-47-53.jpg,179,45,154,80,36,172,10,47,2,10,4,4
facsa_2023-02-10_10-52-54.jpg,179,45,165,81,37,180,10,52,2,10,4,4
facsa_2023-02-10_10-57-56.jpg,178,44,180,79,36,184,10,57,2,10,4,4
facsa_2023-02-10_11-02-57.jpg,180,44,196,80,36,206,11,2,2,10,4,4
facsa_2023-02-10_11-07-59.jpg,178,44,203,78,36,225,11,7,2,10,4,4
facsa_2023-02-10_11-13-00.jpg,180,43,196,79,36,214,11,13,2,10,4,4
facsa_2023-02-10_11-18-01.jpg,181,44,190,80,36,205,11,18,2,10,4,4
facsa_2023-02-10_11-23-03.jpg,181,44,193,80,35,219,11,23,2,10,4,4
facsa_2023-02-10_11-28-04.jpg,181,44,214,78,35,228,11,28,2,10,4,4
facsa_2023-02-10_11-33-05.jpg,183,44,209,80,35,223,11,33,2,10,4,4
facsa_2023-02-10_11-38-07.jpg,184,44,202,79,38,215,11,38,2,10,4,4
facsa_2023-02-10_11-43-08.jpg,184,44,216,75,38,229,11,43,2,10,4,4
facsa_2023-02-10_11-48-10.jpg,183,43,213,72,43,227,11,48,2,10,4,4
facsa_2023-02-10_11-53-11.jpg,183,43,216,73,39,228,11,53,2,10,4,4
facsa_2023-02-10_11-58-12.jpg,183,43,216,75,39,228,11,58,2,10,4,4
facsa_2023-02-10_12-03-14.jpg,186,43,212,75,41,221,12,3,2,10,4,4
facsa_2023-02-10_12-08-15.jpg,186,43,213,78,37,225,12,8,2,10,4,4
facsa_2023-02-10_12-13-16.jpg,186,42,219,76,33,229,12,13,2,10,4,4
facsa_2023-02-10_12-18-18.jpg,185,41,218,70,46,229,12,18,2,10,4,4
facsa_2023-02-10_12-23-19.jpg,187,42,219,74,34,229,12,23,2,10,4,4
facsa_2023-02-10_12-28-21.jpg,187,42,219,74,48,229,12,28,2,10,4,4
facsa_2023-02-10_12-33-22.jpg,189,42,218,74,34,225,12,33,2,10,4,4
facsa_2023-02-10_12-38-23.jpg,188,43,216,74,34,228,12,38,2,10,4,4
facsa_2023-02-10_12-43-25.jpg,189,43,219,74,34,228,12,43,2,10,4,4
facsa_2023-02-10_12-48-26.jpg,188,42,214,74,33,222,12,48,2,10,4,4
facsa_2023-02-10_12-53-28.jpg,188,42,215,73,33,222,12,53,2,10,4,4
facsa_2023-02-10_12-58-29.jpg,188,42,219,73,33,229,12,58,2,10,4,4
facsa_2023-02-10_13-03-31.jpg,188,42,221,74,34,229,13,3,2,10,4,4
facsa_2023-02-10_13-08-32.jpg,189,42,221,73,33,229,13,8,2,10,4,4
facsa_2023-02-10_13-13-33.jpg,189,42,220,74,33,228,13,13,2,10,4,4
facsa_2023-02-10_13-18-35.jpg,190,42,215,73,33,218,13,18,2,10,4,4
facsa_2023-02-10_13-23-36.jpg,189,43,222,73,33,229,13,23,2,10,4,4
facsa_2023-02-10_13-28-37.jpg,189,43,218,74,33,220,13,28,2,10,4,4
facsa_2023-02-10_13-33-39.jpg,190,43,214,74,33,213,13,33,2,10,4,4
facsa_2023-02-10_13-38-40.jpg,187,43,222,72,33,226,13,38,2,10,4,4
facsa_2023-02-10_13-43-41.jpg,158,35,189,56,27,193,13,43,2,10,4,4
facsa_2023-02-10_13-48-43.jpg,122,27,143,39,20,141,13,48,2,10,4,4
facsa_2023-02-10_13-53-44.jpg,105,21,255,28,15,112,13,53,2,10,4,1
facsa_2023-02-10_13-58-46.jpg,89,19,255,28,15,161,13,58,2,10,4,1
facsa_2023-02-10_14-03-47.jpg,125,29,160,43,23,162,14,3,2,10,4,1
facsa_2023-02-10_14-08-48.jpg,170,42,206,67,33,211,14,8,2,10,4,4
facsa_2023-02-10_14-13-50.jpg,179,42,215,71,34,222,14,13,2,10,4,4
facsa_2023-02-10_14-18-51.jpg,181,41,217,71,33,224,14,18,2,10,4,4
facsa_2023-02-10_14-23-52.jpg,181,40,218,71,32,226,14,23,2,10,4,4
facsa_2023-02-10_14-28-54.jpg,181,39,217,71,31,224,14,28,2,10,4,4
facsa_2023-02-10_14-33-55.jpg,179,39,217,71,31,227,14,33,2,10,4,4
facsa_2023-02-10_14-38-56.jpg,180,40,219,72,32,228,14,38,2,10,4,4
facsa_2023-02-10_14-43-58.jpg,181,40,219,72,33,228,14,43,2,10,4,4
facsa_2023-02-10_14-48-59.jpg,179,38,218,71,32,227,14,48,2,10,4,4
facsa_2023-02-10_14-54-01.jpg,179,38,217,71,31,226,14,54,2,10,4,4
facsa_2023-02-10_14-59-02.jpg,178,38,217,71,31,226,14,59,2,10,4,4
facsa_2023-02-10_15-04-03.jpg,176,37,217,71,31,227,15,4,2,10,4,4
facsa_2023-02-10_15-09-05.jpg,177,37,216,71,31,224,15,9,2,10,4,4
facsa_2023-02-10_15-14-06.jpg,175,36,215,71,31,222,15,14,2,10,4,4
facsa_2023-02-10_15-19-08.jpg,176,36,218,72,31,228,15,19,2,10,4,4
facsa_2023-02-10_15-24-09.jpg,175,36,215,71,31,226,15,24,2,10,4,4
facsa_2023-02-10_15-29-10.jpg,174,36,215,71,31,227,15,29,2,10,4,4
facsa_2023-02-10_15-34-12.jpg,174,36,215,72,31,229,15,34,2,10,4,4
facsa_2023-02-10_15-39-13.jpg,173,36,214,72,31,228,15,39,2,10,4,4
facsa_2023-02-10_15-44-15.jpg,173,35,214,72,30,229,15,44,2,10,4,4
facsa_2023-02-10_15-49-16.jpg,172,35,213,72,31,227,15,49,2,10,4,4
facsa_2023-02-10_15-54-17.jpg,172,35,214,73,31,227,15,54,2,10,4,4
facsa_2023-02-10_15-59-19.jpg,171,35,213,72,30,229,15,59,2,10,4,4
facsa_2023-02-10_16-04-20.jpg,171,34,212,72,30,225,16,4,2,10,4,4
facsa_2023-02-10_16-09-21.jpg,170,34,211,73,31,226,16,9,2,10,4,4
facsa_2023-02-10_16-14-23.jpg,169,34,210,73,30,222,16,14,2,10,4,4
facsa_2023-02-10_16-19-24.jpg,169,35,208,73,31,220,16,19,2,10,4,4
facsa_2023-02-10_16-24-26.jpg,167,35,207,73,32,223,16,24,2,10,4,4
facsa_2023-02-10_16-29-27.jpg,167,36,206,73,32,217,16,29,2,10,4,4
facsa_2023-02-10_16-34-28.jpg,166,36,205,74,33,221,16,34,2,10,4,4
facsa_2023-02-10_16-39-30.jpg,166,39,199,75,35,211,16,39,2,10,4,4
facsa_2023-02-10_16-44-31.jpg,165,33,203,73,30,220,16,44,2,10,4,4
facsa_2023-02-10_16-49-33.jpg,165,34,204,74,31,225,16,49,2,10,4,4
facsa_2023-02-10_16-54-34.jpg,164,36,206,74,33,229,16,54,2,10,4,4
facsa_2023-02-10_16-59-35.jpg,163,32,205,73,29,230,16,59,2,10,4,4
facsa_2023-02-10_17-04-37.jpg,164,35,206,74,32,231,17,4,2,10,4,4
facsa_2023-02-10_17-09-38.jpg,163,36,206,75,34,232,17,9,2,10,4,4
facsa_2023-02-10_17-14-40.jpg,162,35,206,73,33,231,17,14,2,10,4,4
facsa_2023-02-10_17-19-41.jpg,157,37,201,72,36,229,17,19,2,10,4,4
facsa_2023-02-10_17-24-42.jpg,156,43,201,73,41,229,17,24,2,10,4,4
facsa_2023-02-10_17-29-44.jpg,146,40,191,69,38,220,17,29,2,10,4,4
facsa_2023-02-10_17-34-45.jpg,106,33,152,50,29,208,17,34,2,10,4,4
facsa_2023-02-10_17-39-47.jpg,136,42,181,70,41,230,17,39,2,10,4,0
facsa_2023-02-10_17-44-48.jpg,99,34,142,53,30,205,17,44,2,10,4,1
facsa_2023-02-10_17-49-49.jpg,76,31,117,42,27,183,17,49,2,10,4,1
facsa_2023-02-10_17-54-51.jpg,65,31,105,37,26,170,17,54,2,10,4,1
facsa_2023-02-10_17-59-52.jpg,61,31,103,36,26,168,17,59,2,10,4,1
facsa_2023-02-10_18-04-53.jpg,62,30,104,36,27,166,18,4,2,10,4,1
facsa_2023-02-10_18-09-55.jpg,62,31,104,35,27,165,18,9,2,10,4,1
facsa_2023-02-10_18-14-56.jpg,62,30,106,36,26,165,18,14,2,10,4,1
facsa_2023-02-10_18-19-58.jpg,62,31,105,36,26,165,18,19,2,10,4,1
facsa_2023-02-10_18-24-59.jpg,61,31,104,35,26,164,18,24,2,10,4,1
facsa_2023-02-10_18-30-00.jpg,60,30,101,35,26,163,18,30,2,10,4,1
facsa_2023-02-10_18-35-02.jpg,61,31,104,34,26,165,18,35,2,10,4,1
facsa_2023-02-10_18-40-03.jpg,60,29,101,34,26,164,18,40,2,10,4,1
facsa_2023-02-10_18-45-05.jpg,63,33,104,37,29,165,18,45,2,10,4,1
facsa_2023-02-10_18-50-06.jpg,63,34,106,38,29,165,18,50,2,10,4,1
facsa_2023-02-10_18-55-07.jpg,62,33,104,38,28,166,18,55,2,10,4,1
facsa_2023-02-10_19-00-09.jpg,61,34,102,36,28,164,19,0,2,10,4,1
facsa_2023-02-10_19-05-10.jpg,62,35,104,38,28,165,19,5,2,10,4,1
facsa_2023-02-10_19-10-11.jpg,62,33,103,38,29,166,19,10,2,10,4,1
facsa_2023-02-10_19-15-13.jpg,61,32,101,35,29,165,19,15,2,10,4,1
facsa_2023-02-10_19-20-14.jpg,176,48,166,89,47,175,19,20,2,10,4,4
facsa_2023-02-10_19-25-16.jpg,61,33,102,36,28,165,19,25,2,10,4,1
facsa_2023-02-10_19-30-17.jpg,61,33,102,37,29,165,19,30,2,10,4,1
facsa_2023-02-10_19-35-18.jpg,61,35,103,37,29,165,19,35,2,10,4,1
facsa_2023-02-10_19-40-20.jpg,62,32,103,38,29,166,19,40,2,10,4,1
facsa_2023-02-10_19-45-21.jpg,61,37,102,40,31,166,19,45,2,10,4,1
facsa_2023-02-10_19-50-22.jpg,60,30,100,34,25,165,19,50,2,10,4,1
facsa_2023-02-10_19-55-24.jpg,60,30,101,35,25,164,19,55,2,10,4,1
facsa_2023-02-10_20-00-25.jpg,62,31,103,35,26,165,20,0,2,10,4,1
facsa_2023-02-10_20-05-26.jpg,59,31,99,35,28,164,20,5,2,10,4,1
facsa_2023-02-10_20-10-28.jpg,189,52,173,100,52,189,20,10,2,10,4,4
facsa_2023-02-10_20-15-29.jpg,61,35,104,36,29,165,20,15,2,10,4,1
facsa_2023-02-10_20-20-31.jpg,190,51,174,100,51,185,20,20,2,10,4,4
facsa_2023-02-10_20-25-32.jpg,62,38,102,39,31,164,20,25,2,10,4,1
facsa_2023-02-10_20-30-33.jpg,190,52,173,100,52,189,20,30,2,10,4,4
facsa_2023-02-10_20-35-35.jpg,67,37,113,39,31,167,20,35,2,10,4,1
facsa_2023-02-10_20-40-36.jpg,61,32,103,37,28,165,20,40,2,10,4,1
facsa_2023-02-10_20-45-37.jpg,66,36,110,39,31,165,20,45,2,10,4,1
facsa_2023-02-10_20-50-39.jpg,190,53,173,100,52,189,20,50,2,10,4,4
facsa_2023-02-10_20-55-40.jpg,61,32,101,35,28,165,20,55,2,10,4,1
facsa_2023-02-10_21-00-41.jpg,59,28,99,34,24,164,21,0,2,10,4,1
facsa_2023-02-10_21-05-43.jpg,189,51,173,100,51,185,21,5,2,10,4,4
facsa_2023-02-10_21-10-44.jpg,189,52,173,100,52,188,21,10,2,10,4,4
facsa_2023-02-10_21-15-46.jpg,60,28,103,34,25,165,21,15,2,10,4,1
facsa_2023-02-10_21-20-47.jpg,62,33,104,37,29,165,21,20,2,10,4,1
facsa_2023-02-10_21-25-48.jpg,61,33,102,37,28,165,21,25,2,10,4,1
facsa_2023-02-10_21-30-50.jpg,61,32,103,36,28,165,21,30,2,10,4,1
facsa_2023-02-10_21-35-51.jpg,186,51,172,97,51,184,21,35,2,10,4,4
facsa_2023-02-10_21-40-52.jpg,61,29,102,34,25,164,21,40,2,10,4,1
facsa_2023-02-10_21-45-54.jpg,61,32,103,35,28,165,21,45,2,10,4,1
facsa_2023-02-10_21-50-55.jpg,65,39,109,41,33,164,21,50,2,10,4,1
facsa_2023-02-10_21-55-57.jpg,63,34,105,39,31,166,21,55,2,10,4,1
facsa_2023-02-10_22-00-58.jpg,188,52,173,99,52,186,22,0,2,10,4,4
facsa_2023-02-10_22-05-59.jpg,203,57,186,111,57,166,22,5,2,10,4,4
facsa_2023-02-10_22-11-01.jpg,203,57,186,111,57,165,22,11,2,10,4,4
facsa_2023-02-10_22-16-02.jpg,203,57,186,111,58,165,22,16,2,10,4,4
facsa_2023-02-10_22-21-04.jpg,203,57,186,111,58,165,22,21,2,10,4,4
facsa_2023-02-10_22-26-05.jpg,203,57,186,111,57,165,22,26,2,10,4,4
facsa_2023-02-10_22-31-06.jpg,203,58,186,111,58,165,22,31,2,10,4,4
facsa_2023-02-10_22-36-08.jpg,203,57,186,111,58,165,22,36,2,10,4,4
facsa_2023-02-10_22-41-09.jpg,203,57,186,111,58,165,22,41,2,10,4,4
facsa_2023-02-10_22-46-10.jpg,203,57,186,111,58,166,22,46,2,10,4,4
facsa_2023-02-10_22-51-12.jpg,204,57,186,111,58,165,22,51,2,10,4,4
facsa_2023-02-10_22-56-13.jpg,203,57,186,111,58,166,22,56,2,10,4,4
facsa_2023-02-10_23-01-15.jpg,203,57,186,111,58,165,23,1,2,10,4,4
facsa_2023-02-10_23-06-16.jpg,203,58,186,111,58,165,23,6,2,10,4,4
facsa_2023-02-10_23-11-17.jpg,203,58,186,111,58,165,23,11,2,10,4,4
facsa_2023-02-10_23-16-19.jpg,203,58,186,111,58,165,23,16,2,10,4,4
facsa_2023-02-10_23-21-20.jpg,203,58,186,111,58,165,23,21,2,10,4,4
facsa_2023-02-10_23-26-22.jpg,203,57,186,111,58,165,23,26,2,10,4,4
facsa_2023-02-10_23-31-23.jpg,203,58,186,111,58,165,23,31,2,10,4,4
facsa_2023-02-10_23-36-25.jpg,203,57,186,111,58,165,23,36,2,10,4,4
facsa_2023-02-10_23-41-26.jpg,203,58,186,111,58,165,23,41,2,10,4,4
facsa_2023-02-10_23-46-27.jpg,203,58,186,111,58,165,23,46,2,10,4,4
facsa_2023-02-10_23-51-29.jpg,203,58,186,111,58,165,23,51,2,10,4,4
facsa_2023-02-10_23-56-30.jpg,203,58,186,111,58,165,23,56,2,10,4,4
facsa_2023-02-11_00-01-32.jpg,203,58,186,111,58,166,0,1,2,11,4,4
facsa_2023-02-11_00-06-33.jpg,203,58,186,111,58,165,0,6,2,11,4,4
facsa_2023-02-11_00-11-34.jpg,203,58,186,111,58,165,0,11,2,11,4,4
facsa_2023-02-11_00-16-36.jpg,203,58,186,111,58,165,0,16,2,11,4,4
facsa_2023-02-11_00-21-37.jpg,203,58,186,111,58,165,0,21,2,11,4,4
facsa_2023-02-11_00-26-39.jpg,203,58,186,110,58,166,0,26,2,11,4,4
facsa_2023-02-11_00-31-40.jpg,203,58,185,111,58,164,0,31,2,11,4,4
facsa_2023-02-11_00-36-41.jpg,203,57,179,110,58,153,0,36,2,11,4,4
facsa_2023-02-11_00-41-43.jpg,203,57,174,110,58,150,0,41,2,11,4,4
facsa_2023-02-11_00-46-44.jpg,203,57,169,110,57,145,0,46,2,11,4,4
facsa_2023-02-11_00-51-45.jpg,203,57,164,110,57,142,0,51,2,11,4,4
facsa_2023-02-11_00-56-47.jpg,203,57,176,110,58,165,0,56,2,11,4,4
facsa_2023-02-11_01-01-48.jpg,203,58,183,111,58,165,1,1,2,11,4,4
facsa_2023-02-11_01-06-50.jpg,203,58,185,110,58,165,1,6,2,11,4,4
facsa_2023-02-11_01-11-51.jpg,203,58,185,110,58,165,1,11,2,11,4,4
facsa_2023-02-11_01-16-52.jpg,203,58,185,110,58,165,1,16,2,11,4,4
facsa_2023-02-11_01-21-54.jpg,203,57,185,111,58,165,1,21,2,11,4,4
facsa_2023-02-11_01-26-55.jpg,203,58,185,111,58,165,1,26,2,11,4,4
facsa_2023-02-11_01-31-57.jpg,203,58,185,111,58,165,1,31,2,11,4,4
facsa_2023-02-11_01-36-58.jpg,203,58,186,111,58,166,1,36,2,11,4,4
facsa_2023-02-11_01-41-59.jpg,203,58,186,111,58,165,1,41,2,11,4,4
facsa_2023-02-11_01-47-01.jpg,203,58,186,111,58,165,1,47,2,11,4,4
facsa_2023-02-11_01-52-02.jpg,203,58,186,111,58,165,1,52,2,11,4,4
facsa_2023-02-11_01-57-03.jpg,203,58,186,111,58,165,1,57,2,11,4,4
facsa_2023-02-11_02-02-05.jpg,203,58,186,111,58,165,2,2,2,11,4,4
facsa_2023-02-11_02-07-06.jpg,203,58,185,111,58,165,2,7,2,11,4,4
facsa_2023-02-11_02-12-07.jpg,203,58,185,111,58,165,2,12,2,11,4,4
facsa_2023-02-11_02-17-09.jpg,203,58,185,111,58,165,2,17,2,11,4,4
facsa_2023-02-11_02-22-10.jpg,203,58,184,111,58,164,2,22,2,11,4,4
facsa_2023-02-11_02-27-11.jpg,203,58,185,110,58,165,2,27,2,11,4,4
facsa_2023-02-11_02-32-13.jpg,203,58,185,110,58,165,2,32,2,11,4,4
facsa_2023-02-11_02-37-14.jpg,202,58,185,110,58,165,2,37,2,11,4,4
facsa_2023-02-11_02-42-16.jpg,203,58,185,111,58,165,2,42,2,11,4,4
facsa_2023-02-11_02-47-17.jpg,202,58,185,110,58,165,2,47,2,11,4,4
facsa_2023-02-11_02-52-18.jpg,202,58,185,111,58,165,2,52,2,11,4,4
facsa_2023-02-11_02-57-20.jpg,203,58,186,111,58,165,2,57,2,11,4,4
facsa_2023-02-11_03-02-21.jpg,203,58,185,111,58,165,3,2,2,11,4,4
facsa_2023-02-11_03-07-22.jpg,203,58,186,111,58,165,3,7,2,11,4,4
facsa_2023-02-11_03-12-24.jpg,203,58,186,111,58,166,3,12,2,11,4,4
facsa_2023-02-11_03-17-25.jpg,203,58,186,111,58,165,3,17,2,11,4,4
facsa_2023-02-11_03-22-26.jpg,202,58,186,111,58,165,3,22,2,11,4,4
facsa_2023-02-11_03-27-28.jpg,203,58,185,111,58,165,3,27,2,11,4,4
facsa_2023-02-11_03-32-29.jpg,202,58,186,111,58,165,3,32,2,11,4,4
facsa_2023-02-11_03-37-31.jpg,202,58,186,111,58,165,3,37,2,11,4,4
facsa_2023-02-11_03-42-32.jpg,203,58,186,111,58,166,3,42,2,11,4,4
facsa_2023-02-11_03-47-33.jpg,203,58,185,111,58,165,3,47,2,11,4,4
facsa_2023-02-11_03-52-35.jpg,203,58,185,111,58,165,3,52,2,11,4,4
facsa_2023-02-11_03-57-36.jpg,203,58,186,111,58,165,3,57,2,11,4,4
facsa_2023-02-11_04-02-37.jpg,203,58,186,111,58,165,4,2,2,11,4,4
facsa_2023-02-11_04-07-39.jpg,203,58,186,111,58,165,4,7,2,11,4,4
facsa_2023-02-11_04-12-40.jpg,202,58,186,111,58,165,4,12,2,11,4,4
facsa_2023-02-11_04-17-41.jpg,203,58,185,111,58,165,4,17,2,11,4,4
facsa_2023-02-11_04-22-43.jpg,203,58,185,111,58,165,4,22,2,11,4,4
facsa_2023-02-11_04-27-44.jpg,202,58,185,111,58,165,4,27,2,11,4,4
facsa_2023-02-11_04-32-46.jpg,202,58,182,111,58,163,4,32,2,11,4,4
facsa_2023-02-11_04-37-47.jpg,202,58,182,111,58,165,4,37,2,11,4,4
facsa_2023-02-11_04-42-48.jpg,202,58,183,110,58,165,4,42,2,11,4,4
facsa_2023-02-11_04-47-50.jpg,202,58,185,111,58,165,4,47,2,11,4,4
facsa_2023-02-11_04-52-51.jpg,202,58,184,110,58,165,4,52,2,11,4,4
facsa_2023-02-11_04-57-52.jpg,202,58,184,110,58,165,4,57,2,11,4,4
facsa_2023-02-11_05-02-54.jpg,202,58,179,110,58,161,5,2,2,11,4,4
facsa_2023-02-11_05-07-55.jpg,202,57,172,110,58,160,5,7,2,11,4,4
facsa_2023-02-11_05-12-56.jpg,202,58,166,110,58,150,5,12,2,11,4,4
facsa_2023-02-11_05-17-58.jpg,202,58,164,110,58,161,5,17,2,11,4,4
facsa_2023-02-11_05-22-59.jpg,203,58,177,110,58,165,5,22,2,11,4,4
facsa_2023-02-11_05-28-01.jpg,202,58,176,110,58,164,5,28,2,11,4,4
facsa_2023-02-11_05-33-02.jpg,202,58,170,110,58,161,5,33,2,11,4,4
facsa_2023-02-11_05-38-03.jpg,202,58,177,110,58,165,5,38,2,11,4,4
